dir,object,section,size_hex,size_dec,addr_hex
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.debug_ranges,0x18,24,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.debug_str,0x20e,526,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.comment,0x35,53,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.note.GNU-stack,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.ARM.attributes,0x34,52,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.debug_frame,0x6c,108,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,.debug_line,0x2ed,749,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.058.rcgu.o,Total,0x28bf,10431,
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.text,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.llvmbc,0x130c,4876,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.llvmcmd,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.text._ZN17compiler_builtins4math9libm_math6log1pf6log1pf17hb620c12c5c7ced8aE,0x2b0,688,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.ARM.exidx.text._ZN17compiler_builtins4math9libm_math6log1pf6log1pf17hb620c12c5c7ced8aE,0x8,8,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_abbrev,0x4e,78,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_info,0x7e,126,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_aranges,0x20,32,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_str,0x17f,383,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.comment,0x35,53,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.note.GNU-stack,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.ARM.attributes,0x34,52,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_frame,0x40,64,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,.debug_line,0x1a0,416,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.059.rcgu.o,Total,0x1a78,6776,
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.text,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.llvmbc,0x1944,6468,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.llvmcmd,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.text._ZN17compiler_builtins4math9libm_math5exp2f5exp2f17h750711cd35cb27aeE,0x218,536,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.ARM.exidx.text._ZN17compiler_builtins4math9libm_math5exp2f5exp2f17h750711cd35cb27aeE,0x8,8,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.rodata._ZN17compiler_builtins4math9libm_math5exp2f6EXP2FT17h679058783db0eca4E.llvm.17900176072315059355,0x80,128,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_abbrev,0x8e,142,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_info,0xeb,235,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_aranges,0x20,32,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_ranges,0x18,24,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_str,0x2d7,727,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.comment,0x35,53,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.note.GNU-stack,0x0,0,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.ARM.attributes,0x34,52,0x0
ex5_no_opt,compiler_builtins-70f608aea3cde50d.compiler_builtins.5a681add74c93a61-cgu.060.rcgu.o,.debug_frame,0x40,64,0x0
